battle_participant_id,battle_id,trainer_id,team_side,pokemonid,slot_number,is_winner,fainted_flag,venue_type_match_flag,trainer_type_match_flag,venue_resistance_multiplier,base_power,adjusted_power,is_mvp_flag
BP0035082,B009627,T0084,away,259,2,1,0,0,1,0.5,424.8,491.8,1
BP0035083,B009628,T0123,home,303,1,0,1,1,1,0.5,503.15,577.68,0
BP0035084,B009628,T0017,away,635,1,1,0,0,0,4.0,630.86,618.24,1
BP0035085,B009629,T0166,home,715,1,1,0,0,1,1.0,565.77,629.94,1
BP0035086,B009629,T0016,away,426,1,0,1,0,0,1.0,525.0,537.16,0
BP0035087,B009630,T0001,home,757,1,1,0,0,1,1.0,339.32,386.51,0
BP0035088,B009630,T0001,home,226,2,1,0,0,0,1.0,511.05,537.89,1
BP0035089,B009630,T0122,away,182,1,0,0,0,1,1.0,511.95,543.79,0
BP0035090,B009630,T0122,away,328,2,0,1,0,0,1.0,303.7,309.34,0
BP0035091,B009631,T0004,home,537,1,1,0,0,0,1.0,534.48,584.27,1
BP0035092,B009631,T0004,home,509,2,1,0,1,1,0.5,296.82,416.78,0
BP0035093,B009631,T0097,away,543,1,0,1,0,1,1.0,274.89,297.99,0
BP0035094,B009631,T0097,away,637,2,0,1,0,1,1.0,582.3,608.9,0
BP0035095,B009632,T0008,home,474,1,1,1,0,0,1.0,564.6,601.85,1
BP0035096,B009632,T0006,away,633,1,0,1,0,1,0.5,314.86,387.3,0
BP0035097,B009633,T0150,home,747,1,0,1,0,0,1.0,320.24,350.83,0
BP0035098,B009633,T0150,home,125,2,0,1,0,0,0.5,517.7,558.73,0
BP0035099,B009633,T0055,away,448,1,1,0,0,0,1.0,657.94,653.7,1
BP0035100,B009633,T0055,away,233,2,1,0,0,0,1.0,539.6,558.21,0
BP0035101,B009634,T0060,home,431,1,0,1,0,0,1.0,329.15,372.99,0
BP0035102,B009634,T0060,home,50,2,0,1,1,1,1.0,282.95,391.09,0
BP0035103,B009634,T0042,away,291,1,1,0,0,1,0.25,487.95,563.53,1
BP0035104,B009634,T0042,away,511,2,1,0,0,0,0.5,332.82,373.44,0
BP0035105,B009635,T0109,home,92,1,0,0,0,0,0.25,330.85,407.26,0
BP0035106,B009635,T0124,away,461,1,1,0,0,1,2.0,542.35,537.04,1
BP0035107,B009636,T0155,home,166,1,0,1,0,1,1.0,412.85,454.71,0
BP0035108,B009636,T0087,away,373,1,1,0,0,0,1.0,737.25,747.37,1
BP0035109,B009637,T0165,home,15,1,0,1,0,0,1.0,531.65,563.15,0
BP0035110,B009637,T0170,away,792,1,1,1,0,0,1.0,714.8,754.99,1
BP0035111,B009638,T0152,home,387,1,1,0,0,0,1.0,333.11,383.13,1
BP0035112,B009638,T0001,away,757,1,0,1,0,1,1.0,339.32,379.88,0
BP0035113,B009639,T0080,home,177,1,1,0,0,0,1.0,338.25,399.16,1
BP0035114,B009639,T0140,away,519,1,0,0,0,1,0.5,278.56,314.49,0
BP0035115,B009640,T0121,home,565,1,1,1,1,1,1.0,517.83,559.46,0
BP0035116,B009640,T0121,home,703,2,1,0,1,1,1.0,520.0,605.43,0
BP0035117,B009640,T0121,home,149,3,1,0,0,0,2.0,629.87,650.94,1
BP0035118,B009640,T0116,away,256,1,0,1,0,1,1.0,424.4,447.34,0
BP0035119,B009640,T0116,away,244,2,0,1,0,1,2.0,611.2,608.4,0
BP0035120,B009640,T0116,away,38,3,0,1,0,1,2.0,533.21,532.57,0
BP0035121,B009641,T0020,home,518,1,1,1,0,1,1.0,509.59,545.33,0
BP0035122,B009641,T0020,home,687,2,1,0,0,1,1.0,506.82,552.2,0
BP0035123,B009641,T0020,home,199,3,1,1,0,1,0.5,511.85,570.92,1
BP0035124,B009641,T0146,away,798,1,0,0,1,0,0.5,607.06,656.64,0
BP0035125,B009641,T0146,away,360,2,0,1,0,0,1.0,271.75,275.66,0
BP0035126,B009641,T0146,away,176,3,0,1,0,0,2.0,424.2,417.71,0
BP0035127,B009642,T0165,home,231,1,1,0,0,0,1.0,347.1,376.63,0
BP0035128,B009642,T0165,home,407,2,1,0,0,1,1.0,544.05,597.67,1
BP0035129,B009642,T0165,home,315,3,1,1,0,1,1.0,422.3,467.49,0
BP0035130,B009642,T0166,away,543,1,0,0,0,0,1.0,274.89,319.11,0
BP0035131,B009642,T0166,away,415,2,0,1,0,0,1.0,258.4,307.69,0
BP0035132,B009642,T0166,away,463,3,0,1,0,0,1.0,538.05,586.86,0
BP0035133,B009643,T0165,home,224,1,1,0,0,0,1.0,501.3,550.05,1
BP0035134,B009643,T0165,home,315,2,1,0,0,1,1.0,422.3,467.72,0
BP0035135,B009643,T0165,home,231,3,1,0,0,0,1.0,347.1,386.63,0
BP0035136,B009643,T0146,away,265,1,0,0,0,0,1.0,205.0,214.76,0
BP0035137,B009643,T0146,away,737,2,0,1,0,1,1.0,418.48,440.61,0
BP0035138,B009643,T0146,away,404,3,0,0,0,1,1.0,382.45,397.07,0
BP0035139,B009644,T0132,home,345,1,0,1,0,1,0.5,370.29,422.59,0
BP0035140,B009644,T0132,home,745,2,0,0,0,1,0.5,514.04,564.72,0
BP0035141,B009644,T0155,away,373,1,1,0,0,1,1.0,737.25,760.51,1
BP0035142,B009644,T0155,away,193,2,1,1,0,1,1.0,412.9,452.58,0
BP0035143,B009645,T0019,home,437,1,0,1,0,0,0.5,520.23,544.07,0
BP0035144,B009645,T0019,home,91,2,0,1,0,1,2.0,552.5,562.22,0
BP0035145,B009645,T0159,away,212,1,1,1,0,0,0.25,631.5,710.95,1
BP0035146,B009645,T0159,away,260,2,1,1,0,0,4.0,665.9,650.29,0
BP0035147,B009646,T0175,home,280,1,0,1,0,1,1.0,209.55,233.36,0
BP0035148,B009646,T0175,home,332,2,0,0,0,0,2.0,497.3,488.96,0
BP0035149,B009646,T0034,away,229,1,1,1,1,0,0.5,633.25,711.43,1
BP0035150,B009646,T0034,away,460,2,1,0,0,1,4.0,617.91,617.34,0
BP0035151,B009647,T0021,home,460,1,0,1,1,1,1.0,617.91,669.31,0
BP0035152,B009647,T0021,home,128,2,0,0,0,0,1.0,519.7,536.3,0
BP0035153,B009647,T0021,home,505,3,0,1,0,0,1.0,442.49,454.56,0
BP0035154,B009647,T0059,away,476,1,1,0,0,1,0.5,546.3,591.96,0
BP0035155,B009647,T0059,away,707,2,1,1,0,1,0.5,492.8,529.95,0
BP0035156,B009647,T0059,away,773,3,1,0,0,0,1.0,598.5,615.89,1
BP0035157,B009648,T0130,home,600,1,1,0,0,0,0.5,460.15,532.15,1
BP0035158,B009648,T0165,away,315,1,0,1,0,1,0.5,422.3,487.6,0
BP0035159,B009649,T0049,home,627,1,0,1,0,1,2.0,369.84,366.04,0
BP0035160,B009649,T0049,home,108,2,0,1,0,0,1.0,401.65,400.27,0
BP0035161,B009649,T0049,home,774,3,0,0,0,1,2.0,528.4,524.84,0
BP0035162,B009649,T0136,away,441,1,1,0,0,1,2.0,435.33,462.35,0
BP0035163,B009649,T0136,away,623,2,1,1,0,0,2.0,507.97,507.68,0
BP0035164,B009649,T0136,away,468,3,1,0,0,1,2.0,574.2,589.67,1
BP0035165,B009650,T0151,home,689,1,0,1,1,1,1.0,525.91,610.44,0
BP0035166,B009650,T0142,away,384,1,1,0,0,0,0.5,818.45,856.82,1
BP0035167,B009651,T0138,home,79,1,0,1,0,1,1.0,329.75,352.83,0
BP0035168,B009651,T0027,away,38,1,1,1,0,0,1.0,533.21,557.8,1
BP0035169,B009652,T0139,home,732,1,0,0,1,1,1.0,376.05,453.8,0
BP0035170,B009652,T0154,away,733,1,1,0,1,1,1.0,509.55,548.92,1
BP0035171,B009653,T0060,home,51,1,1,0,1,1,1.0,451.45,576.46,1
BP0035172,B009653,T0060,home,544,2,1,1,0,0,1.0,376.99,446.04,0
BP0035173,B009653,T0133,away,154,1,0,1,0,0,0.5,550.24,593.5,0
BP0035174,B009653,T0133,away,546,2,0,0,0,1,0.5,295.88,383.68,0
BP0035175,B009654,T0006,home,445,1,1,0,0,1,0.5,735.79,815.71,1
BP0035176,B009654,T0116,away,218,1,0,1,0,1,1.0,262.0,268.45,0
BP0035177,B009655,T0022,home,581,1,0,1,0,0,1.0,498.62,485.08,0
BP0035178,B009655,T0022,home,94,2,0,1,0,0,2.0,636.95,616.89,0
BP0035179,B009655,T0037,away,319,1,1,0,0,1,0.25,590.8,675.81,1
BP0035180,B009655,T0037,away,210,2,1,0,0,0,1.0,473.25,515.36,0
BP0035181,B009656,T0119,home,223,1,1,1,0,0,1.0,316.5,365.99,1
BP0035182,B009656,T0085,away,27,1,0,1,0,1,1.0,317.8,357.84,0
BP0035183,B009657,T0093,home,771,1,0,1,0,1,1.0,424.65,466.95,0
BP0035184,B009657,T0093,home,423,2,0,0,0,1,0.5,496.69,569.74,0
BP0035185,B009657,T0093,home,160,3,0,1,0,1,1.0,557.01,595.75,0
BP0035186,B009657,T0059,away,707,1,1,0,0,1,0.25,492.8,538.57,0
BP0035187,B009657,T0059,away,773,2,1,0,0,0,1.0,598.5,617.45,0
BP0035188,B009657,T0059,away,476,3,1,0,0,1,0.25,546.3,623.71,1
BP0035189,B009658,T0173,home,624,1,0,1,0,0,0.5,359.75,423.7,0
BP0035190,B009658,T0025,away,465,1,1,0,0,0,1.0,561.05,565.9,1
BP0035191,B009659,T0001,home,226,1,1,0,0,0,1.0,511.05,549.13,1
BP0035192,B009659,T0001,home,654,2,1,1,0,1,1.0,431.41,476.58,0
BP0035193,B009659,T0026,away,238,1,0,1,0,1,1.0,325.1,367.35,0
BP0035194,B009659,T0026,away,99,2,0,1,0,0,1.0,502.9,548.02,0
BP0035195,B009660,T0121,home,586,1,1,0,0,0,0.5,501.9,548.06,1
BP0035196,B009660,T0121,home,565,2,1,1,0,1,2.0,517.83,526.64,0
BP0035197,B009660,T0100,away,548,1,0,1,0,0,0.5,293.95,355.08,0
BP0035198,B009660,T0100,away,631,2,0,1,0,0,1.0,507.75,552.05,0
BP0035199,B009661,T0136,home,623,1,0,1,0,0,1.0,507.97,553.2,0
BP0035200,B009661,T0044,away,319,1,1,0,0,0,1.0,590.8,617.33,1
BP0035201,B009662,T0007,home,375,1,1,0,0,1,2.0,440.0,475.32,1
BP0035202,B009662,T0158,away,417,1,0,1,0,0,2.0,427.5,397.64,0
BP0035203,B009663,T0059,home,773,1,1,0,0,0,1.0,598.5,604.28,1
BP0035204,B009663,T0100,away,700,1,0,1,0,0,1.0,552.25,595.47,0
BP0035205,B009664,T0110,home,652,1,0,0,0,1,2.0,556.74,568.84,0
BP0035206,B009664,T0110,home,744,2,0,1,0,0,1.0,296.65,329.73,0
BP0035207,B009664,T0069,away,709,1,1,1,0,1,1.0,497.87,533.73,1
BP0035208,B009664,T0069,away,253,2,1,0,0,1,1.0,428.95,460.9,0
BP0035209,B009665,T0078,home,114,1,0,0,0,1,2.0,459.2,477.38,0
BP0035210,B009665,T0078,home,417,2,0,1,0,0,1.0,427.5,461.06,0
BP0035211,B009665,T0049,away,426,1,1,0,0,1,0.5,525.0,553.89,0
BP0035212,B009665,T0049,away,774,2,1,1,0,1,0.5,528.4,560.76,1
BP0035213,B009666,T0108,home,771,1,1,0,0,0,0.5,424.65,491.39,1
BP0035214,B009666,T0033,away,356,1,0,1,0,1,1.0,472.1,488.52,0
BP0035215,B009667,T0150,home,747,1,0,0,0,0,1.0,320.24,351.02,0
BP0035216,B009667,T0150,home,569,2,0,0,0,0,1.0,498.7,540.84,0
BP0035217,B009667,T0032,away,295,1,1,0,0,0,0.25,514.29,596.76,1
BP0035218,B009667,T0032,away,72,2,1,1,0,0,1.0,354.4,402.79,0
BP0035219,B009668,T0030,home,181,1,1,0,1,1,0.5,638.6,759.51,1
BP0035220,B009668,T0030,home,694,2,1,0,1,1,0.5,306.63,418.22,0
BP0035221,B009668,T0158,away,677,1,0,1,0,0,1.0,374.3,386.21,0
BP0035222,B009668,T0158,away,363,2,0,1,0,1,2.0,303.4,301.81,0
BP0035223,B009669,T0148,home,166,1,1,0,0,0,0.25,412.85,488.94,0
BP0035224,B009669,T0148,home,65,2,1,0,0,0,0.5,640.0,683.6,1
BP0035225,B009669,T0055,away,424,1,0,1,0,0,2.0,510.85,509.64,0
BP0035226,B009669,T0055,away,608,2,0,1,0,1,0.25,390.2,441.41,0
BP0035227,B009670,T0020,home,655,1,1,0,0,1,1.0,564.35,610.86,1
BP0035228,B009670,T0020,home,687,2,1,0,0,1,4.0,506.82,509.72,0
BP0035229,B009670,T0005,away,471,1,0,1,0,1,1.0,551.95,608.36,0
BP0035230,B009670,T0005,away,64,2,0,0,0,0,2.0,427.7,447.97,0
BP0035231,B009671,T0068,home,667,1,1,0,0,1,2.0,389.48,404.44,0
BP0035232,B009671,T0068,home,586,2,1,0,0,1,0.5,501.9,553.3,0
BP0035233,B009671,T0068,home,18,3,1,0,0,1,1.0,612.47,651.92,1
BP0035234,B009671,T0083,away,328,1,0,1,0,0,2.0,303.7,317.34,0
BP0035235,B009671,T0083,away,589,2,0,1,0,1,1.0,516.95,569.93,0
BP0035236,B009671,T0083,away,369,3,0,1,1,0,1.0,510.3,593.75,0
BP0035237,B009672,T0157,home,67,1,1,0,0,1,1.0,425.9,465.38,0
BP0035238,B009672,T0157,home,538,2,1,0,0,1,1.0,488.65,526.58,0
BP0035239,B009672,T0157,home,257,3,1,0,0,1,1.0,662.8,705.94,1
BP0035240,B009672,T0013,away,560,1,0,0,0,1,1.0,511.16,547.74,0
BP0035241,B009672,T0013,away,205,2,0,0,0,0,0.5,487.75,557.77,0
BP0035242,B009672,T0013,away,539,3,0,1,0,0,1.0,492.7,516.7,0
BP0035243,B009673,T0076,home,141,1,0,1,0,1,0.25,522.05,599.65,0
BP0035244,B009673,T0003,away,350,1,1,1,0,0,0.5,568.72,618.61,1
BP0035245,B009674,T0066,home,732,1,0,1,0,0,2.0,376.05,405.21,0
BP0035246,B009674,T0097,away,317,1,1,0,0,0,1.0,488.59,511.15,1
BP0035247,B009675,T0070,home,84,1,0,0,0,0,2.0,329.8,328.95,0
BP0035248,B009675,T0180,away,708,1,1,0,0,1,0.5,324.31,374.63,1
BP0035249,B009676,T0170,home,480,1,1,0,0,0,1.0,607.65,647.29,1
BP0035250,B009676,T0064,away,123,1,0,1,0,0,1.0,528.9,559.08,0
BP0035251,B009677,T0175,home,332,1,0,0,0,0,0.5,497.3,532.66,0
BP0035252,B009677,T0121,away,703,1,1,0,0,1,1.0,520.0,572.07,1
BP0035253,B009678,T0060,home,50,1,0,1,0,1,1.0,282.95,324.76,0
BP0035254,B009678,T0060,home,51,2,0,0,0,1,1.0,451.45,491.57,0
BP0035255,B009678,T0088,away,229,1,1,1,0,0,1.0,633.25,656.48,1
BP0035256,B009678,T0088,away,558,2,1,1,0,1,0.5,508.55,567.73,0
BP0035257,B009679,T0057,home,697,1,0,1,0,0,1.0,549.25,584.85,0
BP0035258,B009679,T0057,home,513,2,0,1,0,1,1.0,332.82,362.73,0
BP0035259,B009679,T0120,away,478,1,1,0,1,1,2.0,506.6,528.48,0
BP0035260,B009679,T0120,away,474,2,1,1,0,0,0.25,564.6,628.71,1
BP0035261,B009680,T0114,home,435,1,0,1,0,1,1.0,505.02,543.96,0
BP0035262,B009680,T0114,home,21,2,0,1,0,0,1.0,278.75,325.74,0
BP0035263,B009680,T0114,home,20,3,0,0,0,0,1.0,435.67,487.97,0
BP0035264,B009680,T0032,away,295,1,1,1,0,0,1.0,514.29,546.91,1
BP0035265,B009680,T0032,away,317,2,1,0,0,0,1.0,488.59,531.24,0
BP0035266,B009680,T0032,away,322,3,1,0,0,0,4.0,319.65,317.26,0
BP0035267,B009681,T0179,home,623,1,0,1,0,0,2.0,507.97,552.81,0
BP0035268,B009681,T0143,away,49,1,1,0,0,0,1.0,475.25,483.22,1
BP0035269,B009681,T0143,away,72,2,1,0,1,0,0.5,354.4,431.31,0
BP0035270,B009682,T0007,home,561,1,1,0,1,1,0.5,517.48,622.58,1
BP0035271,B009682,T0007,home,203,2,1,0,1,1,0.5,479.15,566.93,0
BP0035272,B009682,T0007,home,663,3,1,0,0,0,1.0,528.05,561.75,0
BP0035273,B009682,T0180,away,478,1,0,1,0,1,1.0,506.6,535.46,0
BP0035274,B009682,T0180,away,619,2,0,1,0,0,2.0,369.35,358.03,0
BP0035275,B009682,T0180,away,200,3,0,1,0,1,1.0,459.25,478.71,0
BP0035276,B009683,T0016,home,655,1,1,0,0,1,1.0,564.35,602.85,1
BP0035277,B009683,T0170,away,205,1,0,0,0,1,0.5,487.75,553.29,0
BP0035278,B009684,T0031,home,126,1,1,0,0,1,0.5,521.66,553.36,1
BP0035279,B009684,T0031,home,299,2,1,0,0,0,1.0,390.45,383.35,0
BP0035280,B009684,T0031,home,662,3,1,0,0,1,0.25,403.77,450.54,0
BP0035281,B009684,T0142,away,667,1,0,1,0,0,0.5,389.48,451.76,0
BP0035282,B009684,T0142,away,439,2,0,1,0,1,1.0,328.3,362.82,0
BP0035283,B009685,T0024,home,348,1,1,1,0,0,0.5,519.15,570.43,0
BP0035284,B009685,T0024,home,85,2,1,0,1,1,1.0,498.5,583.25,1
BP0035285,B009685,T0008,away,264,1,0,1,1,0,1.0,444.55,511.99,0
BP0035286,B009685,T0008,away,368,2,0,1,0,0,1.0,508.36,507.24,0
BP0035287,B009686,T0130,home,331,1,1,1,0,0,2.0,350.5,406.66,1
BP0035288,B009686,T0072,away,744,1,0,1,0,1,0.5,296.65,323.03,0
BP0035289,B009687,T0015,home,701,1,0,1,0,0,1.0,529.17,551.6,0
BP0035290,B009687,T0015,home,607,2,0,1,0,1,0.5,287.85,335.6,0
BP0035291,B009687,T0015,home,479,3,0,1,0,1,0.5,546.57,587.74,0
BP0035292,B009687,T0150,away,338,1,1,1,0,0,0.5,484.75,524.06,0
BP0035293,B009687,T0150,away,526,2,1,0,0,0,0.5,539.55,590.28,1
BP0035294,B009687,T0150,away,680,3,1,0,0,1,0.25,471.45,537.14,0
BP0035295,B009688,T0052,home,17,1,1,0,0,0,1.0,368.22,427.05,0
BP0035296,B009688,T0052,home,571,2,1,0,0,0,1.0,538.2,602.72,1
BP0035297,B009688,T0052,home,759,3,1,0,0,0,1.0,358.0,425.56,0
BP0035298,B009688,T0060,away,51,1,0,1,0,1,1.0,451.45,499.5,0
BP0035299,B009688,T0060,away,50,2,0,0,0,1,1.0,282.95,339.84,0
BP0035300,B009688,T0060,away,107,3,0,0,0,0,1.0,480.52,516.78,0
BP0035301,B009689,T0037,home,260,1,1,0,0,1,1.0,665.9,721.99,1
BP0035302,B009689,T0037,home,319,2,1,0,0,1,2.0,590.8,603.32,0
BP0035303,B009689,T0037,home,224,3,1,0,0,1,1.0,501.3,550.82,0
BP0035304,B009689,T0108,away,792,1,0,1,0,0,1.0,714.8,758.53,0
BP0035305,B009689,T0108,away,477,2,0,1,0,0,1.0,547.4,589.58,0
BP0035306,B009689,T0108,away,682,3,0,1,1,0,1.0,355.95,424.15,0
BP0035307,B009690,T0040,home,647,1,1,0,0,0,2.0,612.33,646.4,1
BP0035308,B009690,T0040,home,760,2,1,1,0,1,2.0,527.2,565.78,0
BP0035309,B009690,T0040,home,85,3,1,1,0,1,1.0,498.5,560.04,0
BP0035310,B009690,T0072,away,560,1,0,0,0,0,0.25,511.16,544.04,0
BP0035311,B009690,T0072,away,252,2,0,1,0,0,1.0,328.35,327.29,0
BP0035312,B009690,T0072,away,744,3,0,1,0,1,1.0,296.65,310.55,0
BP0035313,B009691,T0027,home,323,1,1,0,0,1,0.5,582.75,639.45,1
BP0035314,B009691,T0125,away,219,1,0,0,0,0,0.5,449.8,484.29,0
BP0035315,B009692,T0132,home,345,1,0,1,0,1,1.0,370.29,410.61,0
BP0035316,B009692,T0180,away,573,1,1,1,0,0,1.0,498.15,512.93,1
BP0035317,B009693,T0020,home,330,1,1,0,0,0,0.5,548.0,604.62,0
BP0035318,B009693,T0020,home,13,2,1,1,0,0,2.0,207.3,223.57,0
BP0035319,B009693,T0020,home,671,3,1,0,0,0,1.0,581.56,628.67,1
BP0035320,B009693,T0135,away,667,1,0,1,1,0,0.5,389.48,453.0,0
BP0035321,B009693,T0135,away,100,2,0,1,0,1,1.0,351.15,379.75,0
BP0035322,B009693,T0135,away,599,3,0,0,0,0,2.0,313.5,332.15,0
BP0035323,B009694,T0019,home,459,1,0,0,0,1,0.5,349.76,376.97,0
BP0035324,B009694,T0019,home,387,2,0,1,0,0,0.5,333.11,364.65,0
BP0035325,B009694,T0129,away,465,1,1,0,0,0,0.5,561.05,579.77,1
BP0035326,B009694,T0129,away,715,2,1,0,0,0,1.0,565.77,555.5,0
BP0035327,B009695,T0157,home,538,1,0,0,0,1,1.0,488.65,531.16,0
BP0035328,B009695,T0157,home,100,2,0,1,0,0,0.5,351.15,415.1,0
BP0035329,B009695,T0157,home,233,3,0,1,0,0,1.0,539.6,566.59,0
BP0035330,B009695,T0087,away,134,1,1,0,0,1,0.5,552.85,579.81,1
BP0035331,B009695,T0087,away,320,2,1,1,0,1,0.5,421.05,457.86,0
BP0035332,B009695,T0087,away,581,3,1,0,0,1,0.5,498.62,535.88,0
BP0035333,B009696,T0088,home,112,1,1,0,0,1,1.0,511.45,566.51,1
BP0035334,B009696,T0067,away,591,1,0,0,0,1,1.0,484.1,480.01,0
BP0035335,B009697,T0011,home,340,1,0,0,0,0,0.5,490.59,540.52,0
BP0035336,B009697,T0011,home,137,2,0,1,0,0,1.0,413.6,451.61,0
BP0035337,B009697,T0036,away,451,1,1,1,0,0,1.0,348.3,397.03,0
BP0035338,B009697,T0036,away,6,2,1,0,0,0,0.5,668.37,738.84,1
BP0035339,B009698,T0177,home,714,1,0,1,0,1,0.25,259.2,338.76,0
BP0035340,B009698,T0177,home,667,2,0,1,0,0,2.0,389.48,388.7,0
BP0035341,B009698,T0053,away,135,1,1,0,0,0,2.0,557.4,544.83,1
BP0035342,B009698,T0053,away,341,2,1,1,0,1,1.0,324.0,366.39,0
BP0035343,B009699,T0110,home,375,1,0,1,0,0,0.5,440.0,492.95,0
BP0035344,B009699,T0110,home,20,2,0,1,0,0,1.0,435.67,454.79,0
BP0035345,B009699,T0169,away,763,1,1,0,0,0,1.0,536.74,560.12,1
BP0035346,B009699,T0169,away,301,2,1,1,0,0,1.0,422.75,440.95,0
BP0035347,B009700,T0057,home,148,1,0,1,0,0,1.0,441.67,486.48,0
BP0035348,B009700,T0149,away,523,1,1,1,0,1,0.5,525.82,581.08,1
BP0035349,B009701,T0048,home,395,1,1,0,0,0,0.5,555.33,633.08,1
BP0035350,B009701,T0048,home,162,2,1,0,0,0,1.0,439.33,477.08,0
BP0035351,B009701,T0003,away,739,1,0,0,0,1,2.0,357.32,368.97,0
BP0035352,B009701,T0003,away,454,2,0,1,0,1,4.0,516.08,509.58,0
BP0035353,B009702,T0097,home,637,1,1,0,0,1,1.0,582.3,614.82,1
BP0035354,B009702,T0097,home,326,2,1,1,0,0,2.0,496.3,501.62,0
BP0035355,B009702,T0016,away,219,1,0,1,0,1,1.0,449.8,485.0,0
BP0035356,B009703,T0042,home,596,1,0,1,0,1,0.5,499.22,578.36,0
BP0035357,B009703,T0042,home,46,2,0,1,0,1,0.5,298.1,368.55,0
BP0035358,B009703,T0042,home,291,3,0,1,0,1,0.25,487.95,584.9,0
BP0035359,B009703,T0040,away,647,1,1,1,1,0,1.0,612.33,680.88,0
BP0035360,B009703,T0040,away,648,2,1,0,0,1,1.0,635.1,684.35,1
BP0035361,B009703,T0040,away,760,3,1,1,1,1,2.0,527.2,588.29,0
BP0035362,B009704,T0063,home,306,1,1,0,0,1,0.5,662.2,713.85,1
BP0035363,B009704,T0004,away,509,1,0,1,0,1,0.25,296.82,376.66,0
BP0035364,B009705,T0005,home,38,1,0,0,0,1,2.0,533.21,564.07,0
BP0035365,B009705,T0005,home,363,2,0,1,1,1,0.5,303.4,385.88,0
BP0035366,B009705,T0005,home,594,3,0,0,1,0,0.5,496.05,597.22,0
BP0035367,B009705,T0034,away,229,1,1,0,0,0,2.0,633.25,652.92,1
BP0035368,B009705,T0034,away,224,2,1,0,1,0,0.5,501.3,594.61,0
BP0035369,B009705,T0034,away,272,3,1,0,1,1,0.25,504.6,636.07,0
BP0035370,B009706,T0165,home,15,1,1,0,0,0,0.25,531.65,602.68,1
BP0035371,B009706,T0124,away,225,1,0,1,0,1,1.0,348.7,363.11,0
BP0035372,B009707,T0031,home,156,1,0,1,0,1,1.0,427.15,439.77,0
BP0035373,B009707,T0031,home,206,2,0,0,0,0,1.0,434.5,432.31,0
BP0035374,B009707,T0143,away,611,1,1,0,0,0,1.0,434.2,462.69,0
BP0035375,B009707,T0143,away,644,2,1,0,0,0,1.0,713.8,733.59,1
BP0035376,B009708,T0085,home,87,1,1,1,0,1,2.0,498.25,532.14,0
BP0035377,B009708,T0085,home,531,2,1,0,0,0,1.0,568.85,599.61,1
BP0035378,B009708,T0085,home,27,3,1,0,0,1,2.0,317.8,332.55,0
BP0035379,B009708,T0180,away,769,1,0,1,0,1,2.0,334.15,316.43,0
BP0035380,B009708,T0180,away,200,2,0,1,0,1,1.0,459.25,490.09,0
BP0035381,B009708,T0180,away,31,3,0,1,0,0,1.0,530.33,541.92,0
BP0035382,B009709,T0152,home,691,1,0,1,0,0,1.0,516.44,551.73,0
BP0035383,B009709,T0152,home,518,2,0,1,0,0,1.0,509.59,551.94,0
BP0035384,B009709,T0131,away,781,1,1,1,0,0,0.25,540.78,628.63,1
BP0035385,B009709,T0131,away,620,2,1,0,0,1,1.0,538.85,593.59,0
BP0035386,B009710,T0082,home,425,1,0,1,0,1,2.0,367.9,388.97,0
BP0035387,B009710,T0082,home,71,2,0,1,0,0,1.0,514.3,560.79,0
BP0035388,B009710,T0026,away,111,1,1,0,0,0,1.0,363.55,390.88,0
BP0035389,B009710,T0026,away,541,2,1,0,0,0,1.0,397.33,433.17,1
BP0035390,B009710,T0026,away,582,3,1,0,0,1,1.0,320.28,370.86,0
BP0035391,B009711,T0098,home,186,1,0,1,0,0,1.0,525.1,538.09,0
BP0035392,B009711,T0149,away,125,1,1,0,0,1,1.0,517.7,543.08,1
BP0035393,B009712,T0034,home,460,1,1,0,1,1,0.5,617.91,724.19,1
BP0035394,B009712,T0149,away,458,1,0,1,0,0,1.0,364.05,401.78,0
BP0035395,B009713,T0150,home,680,1,1,0,1,1,2.0,471.45,520.23,1
BP0035396,B009713,T0152,away,698,1,0,1,0,0,1.0,379.88,432.6,0
BP0035397,B009714,T0170,home,205,1,1,0,1,1,0.5,487.75,593.61,0
BP0035398,B009714,T0170,home,331,2,1,0,0,0,2.0,350.5,384.77,0
BP0035399,B009714,T0170,home,792,3,1,0,0,0,1.0,714.8,757.2,1
BP0035400,B009714,T0066,away,553,1,0,1,0,1,2.0,548.15,570.25,0
BP0035401,B009714,T0066,away,732,2,0,1,0,0,0.5,376.05,431.12,0
BP0035402,B009714,T0066,away,356,3,0,1,0,0,0.5,472.1,509.67,0
BP0035403,B009715,T0034,home,224,1,0,1,0,0,1.0,501.3,546.53,0
BP0035404,B009715,T0034,home,229,2,0,0,0,0,2.0,633.25,645.13,0
BP0035405,B009715,T0128,away,671,1,1,1,0,1,0.5,581.56,655.27,1
BP0035406,B009715,T0128,away,700,2,1,1,0,1,0.5,552.25,613.94,0
BP0035407,B009716,T0032,home,384,1,1,1,0,0,2.0,818.45,843.93,1
BP0035408,B009716,T0148,away,621,1,0,1,0,0,2.0,508.71,520.95,0
BP0035409,B009717,T0118,home,699,1,1,0,0,0,1.0,546.63,594.93,1
BP0035410,B009717,T0118,home,783,2,1,0,0,1,0.5,441.05,497.9,0
BP0035411,B009717,T0012,away,142,1,0,1,0,0,0.5,652.55,696.84,0
