battle_id,battle_date,venue_id,battle_format,trainer_home_id,trainer_away_id,home_team_size,away_team_size,trainer_winner_id,trainer_loser_id,winning_side,battle_turns,winning_margin,title_match_flag,weather_condition,attendance
B009343,2024-04-25,V016,doubles,T0064,T0033,2,2,T0033,T0064,away,16,348.39,0,Clear,150
B009344,2025-08-17,V038,doubles,T0051,T0142,2,2,T0051,T0142,home,11,211.84,0,Clear,872
B009345,2026-01-07,V021,singles,T0070,T0144,1,1,T0144,T0070,away,6,288.48,0,Harsh Sun,273
B009346,2025-08-11,V040,singles,T0048,T0037,1,1,T0048,T0037,home,8,22.16,0,Smog,237
B009347,2024-09-01,V047,doubles,T0076,T0040,2,2,T0040,T0076,away,11,324.25,0,Sandstorm,331
B009348,2025-01-12,V022,triples,T0088,T0016,3,3,T0016,T0088,away,13,223.72,0,Windy,842
B009349,2025-04-21,V011,singles,T0095,T0158,1,1,T0095,T0158,home,9,343.69,0,Thunderstorm,155
B009350,2025-06-11,V052,triples,T0003,T0160,3,3,T0003,T0160,home,16,16.63,0,Rain,685
B009351,2024-11-14,V006,singles,T0002,T0007,1,1,T0002,T0007,home,9,185.94,0,Moonless,418
B009352,2025-09-12,V004,singles,T0036,T0137,1,1,T0036,T0137,home,9,80.11,0,Moonless,680
B009353,2025-03-13,V042,triples,T0123,T0098,3,3,T0098,T0123,away,21,34.59,1,Smog,545
B009354,2024-08-20,V041,doubles,T0168,T0052,2,2,T0168,T0052,home,12,102.07,0,Smog,548
B009355,2026-01-13,V010,doubles,T0176,T0061,2,2,T0061,T0176,away,14,361.66,0,Thunderstorm,414
B009356,2025-02-14,V018,doubles,T0148,T0034,2,2,T0148,T0034,home,10,131.14,0,Clear,1114
B009357,2024-09-25,V004,doubles,T0131,T0134,2,2,T0131,T0134,home,9,390.86,0,Moonless,673
B009358,2025-06-11,V010,doubles,T0147,T0146,2,2,T0147,T0146,home,13,403.37,0,Thunderstorm,516
B009359,2024-02-11,V009,doubles,T0051,T0095,2,2,T0095,T0051,away,16,94.09,0,High Winds,1887
B009360,2025-05-15,V028,doubles,T0075,T0152,2,2,T0075,T0152,home,11,11.07,0,Sunny,908
B009361,2024-10-03,V025,doubles,T0019,T0044,2,2,T0044,T0019,away,19,158.88,1,Fog,1257
B009362,2025-02-03,V007,singles,T0145,T0074,1,1,T0074,T0145,away,9,34.05,0,High Winds,1138
B009363,2024-03-18,V015,triples,T0054,T0159,3,3,T0054,T0159,home,11,172.38,0,Glittering,188
B009364,2025-06-06,V013,singles,T0047,T0058,1,2,T0058,T0047,away,14,695.91,0,Glittering,1845
B009365,2024-01-31,V038,singles,T0027,T0025,1,1,T0025,T0027,away,12,50.52,0,Clear,960
B009366,2024-06-20,V022,singles,T0070,T0089,1,1,T0089,T0070,away,11,113.98,0,Windy,883
B009367,2024-08-13,V018,doubles,T0128,T0015,2,2,T0128,T0015,home,14,348.75,0,Clear,1495
B009368,2024-12-01,V054,singles,T0151,T0025,1,1,T0151,T0025,home,9,308.4,0,Rain,587
B009369,2024-06-24,V034,singles,T0106,T0067,1,1,T0106,T0067,home,11,139.51,0,Hail,1486
B009370,2024-02-10,V027,singles,T0026,T0073,1,1,T0073,T0026,away,8,223.18,0,Fog,754
B009371,2024-08-21,V038,doubles,T0144,T0080,2,2,T0080,T0144,away,21,67.38,1,Clear,923
B009372,2024-04-02,V018,singles,T0169,T0080,1,1,T0169,T0080,home,10,93.02,0,Clear,1599
B009373,2025-03-27,V034,singles,T0102,T0153,1,1,T0153,T0102,away,12,91.94,0,Hail,1369
B009374,2024-08-18,V004,doubles,T0022,T0149,2,2,T0022,T0149,home,21,94.55,1,Moonless,848
B009375,2024-10-14,V028,singles,T0033,T0073,1,1,T0073,T0033,away,7,0.44,0,Sunny,1150
B009376,2025-07-25,V045,singles,T0048,T0076,1,1,T0048,T0076,home,10,198.94,0,Odd Aura,454
B009377,2025-01-11,V016,singles,T0116,T0138,1,1,T0116,T0138,home,8,206.45,0,Clear,204
B009378,2024-04-29,V010,singles,T0062,T0024,1,1,T0024,T0062,away,12,147.71,0,Thunderstorm,571
B009379,2025-08-31,V051,doubles,T0157,T0101,2,1,T0157,T0101,home,16,665.24,0,Overcast,534
B009380,2025-09-06,V011,singles,T0045,T0023,1,1,T0045,T0023,home,12,41.29,0,Thunderstorm,174
B009381,2025-12-26,V034,singles,T0112,T0163,1,1,T0112,T0163,home,9,29.64,0,Hail,1515
B009382,2025-12-16,V052,singles,T0035,T0039,1,1,T0035,T0039,home,8,212.59,0,Rain,742
B009383,2024-08-08,V044,triples,T0026,T0131,3,3,T0131,T0026,away,15,75.63,0,Odd Aura,1474
B009384,2025-11-21,V015,doubles,T0109,T0045,2,2,T0109,T0045,home,14,18.39,0,Glittering,138
B009385,2026-03-26,V034,singles,T0082,T0121,1,1,T0082,T0121,home,9,134.77,0,Hail,1470
B009386,2025-04-06,V038,doubles,T0036,T0066,2,2,T0066,T0036,away,13,223.79,0,Clear,1027
B009387,2025-10-29,V049,triples,T0008,T0077,3,3,T0008,T0077,home,15,118.37,0,Overcast,711
B009388,2024-05-24,V008,singles,T0052,T0094,1,1,T0052,T0094,home,8,234.08,0,High Winds,320
B009389,2025-12-23,V054,singles,T0066,T0157,1,2,T0157,T0066,away,10,645.39,0,Rain,487
B009390,2025-03-28,V006,triples,T0145,T0163,3,3,T0163,T0145,away,12,320.69,0,Moonless,498
B009391,2025-11-23,V005,doubles,T0055,T0082,2,2,T0082,T0055,away,9,322.75,0,Moonless,1111
B009392,2024-09-25,V015,doubles,T0005,T0081,2,2,T0081,T0005,away,11,389.68,0,Glittering,151
B009393,2025-01-24,V047,doubles,T0112,T0010,2,2,T0010,T0112,away,23,225.83,1,Sandstorm,310
B009394,2025-01-18,V010,triples,T0168,T0015,3,3,T0015,T0168,away,24,7.03,1,Thunderstorm,627
B009395,2024-02-03,V023,triples,T0013,T0149,3,3,T0013,T0149,home,17,303.92,0,Windy,1450
B009396,2025-03-16,V045,singles,T0131,T0004,1,1,T0131,T0004,home,9,210.82,0,Odd Aura,462
B009397,2024-03-13,V007,doubles,T0128,T0037,2,2,T0128,T0037,home,13,189.39,0,High Winds,1543
B009398,2025-08-30,V002,singles,T0105,T0121,1,2,T0121,T0105,away,10,662.68,0,Breezy,1243
B009399,2025-11-10,V022,singles,T0113,T0013,1,1,T0113,T0013,home,10,110.68,0,Windy,1066
B009400,2024-06-10,V016,triples,T0153,T0058,3,3,T0058,T0153,away,21,68.53,1,Clear,150
B009401,2025-08-06,V036,doubles,T0092,T0037,2,2,T0037,T0092,away,10,27.31,0,Hail,764
B009402,2026-01-07,V020,triples,T0081,T0089,3,3,T0089,T0081,away,13,454.76,0,Harsh Sun,2034
B009403,2026-01-13,V047,doubles,T0107,T0085,2,2,T0107,T0085,home,10,394.54,0,Sandstorm,258
B009404,2024-07-01,V045,singles,T0009,T0139,1,1,T0009,T0139,home,11,70.14,0,Odd Aura,587
B009405,2024-11-23,V008,singles,T0153,T0112,1,1,T0112,T0153,away,6,75.22,0,High Winds,383
B009406,2025-03-18,V038,doubles,T0068,T0144,2,2,T0144,T0068,away,13,89.9,0,Clear,871
B009407,2025-07-06,V042,doubles,T0051,T0180,2,1,T0051,T0180,home,13,664.84,0,Smog,705
B009408,2024-09-20,V013,doubles,T0031,T0113,2,2,T0113,T0031,away,12,166.72,0,Glittering,1421
B009409,2025-04-01,V006,singles,T0123,T0056,1,1,T0123,T0056,home,14,248.44,0,Moonless,516
B009410,2025-03-11,V022,singles,T0070,T0039,1,1,T0039,T0070,away,10,207.47,0,Windy,1242
B009411,2024-05-05,V031,singles,T0020,T0161,1,1,T0020,T0161,home,14,73.01,0,Dusty,409
B009412,2025-05-28,V004,doubles,T0066,T0161,2,2,T0066,T0161,home,12,186.18,0,Moonless,781
B009413,2024-06-26,V038,doubles,T0109,T0066,2,2,T0066,T0109,away,8,227.28,0,Clear,901
B009414,2025-12-29,V035,singles,T0055,T0126,1,1,T0126,T0055,away,11,16.11,0,Hail,330
B009415,2024-05-06,V046,singles,T0007,T0128,1,1,T0128,T0007,away,9,55.19,0,Sandstorm,424
B009416,2025-10-18,V014,doubles,T0066,T0030,2,2,T0066,T0030,home,11,293.92,0,Glittering,1819
B009417,2024-03-13,V027,doubles,T0163,T0121,2,2,T0121,T0163,away,11,39.65,0,Fog,629
B009418,2025-12-04,V027,doubles,T0164,T0107,2,2,T0107,T0164,away,24,187.97,1,Fog,688
B009419,2024-07-25,V041,doubles,T0168,T0090,2,2,T0168,T0090,home,9,315.75,0,Smog,471
B009420,2025-01-02,V005,doubles,T0055,T0140,2,2,T0140,T0055,away,9,88.4,0,Moonless,1128
B009421,2026-03-27,V001,singles,T0004,T0150,1,1,T0150,T0004,away,7,189.79,0,Breezy,614
B009422,2025-10-21,V045,singles,T0139,T0132,1,1,T0132,T0139,away,14,0.21,0,Odd Aura,451
B009423,2024-05-10,V009,doubles,T0006,T0018,2,2,T0006,T0018,home,9,436.41,0,High Winds,1880
B009424,2024-10-22,V051,doubles,T0135,T0086,2,2,T0086,T0135,away,12,551.89,0,Overcast,374
B009425,2025-03-12,V035,singles,T0025,T0079,1,1,T0079,T0025,away,11,236.03,0,Hail,394
B009426,2024-08-19,V024,doubles,T0155,T0045,2,2,T0045,T0155,away,13,158.74,0,Windy,842
B009427,2025-12-03,V009,doubles,T0006,T0037,2,2,T0006,T0037,home,19,422.28,0,High Winds,1806
B009428,2024-07-24,V035,doubles,T0026,T0007,2,2,T0007,T0026,away,12,114.43,0,Hail,249
B009429,2025-07-13,V020,doubles,T0094,T0122,2,2,T0094,T0122,home,10,266.12,0,Harsh Sun,1728
B009430,2024-07-02,V047,singles,T0011,T0081,1,1,T0011,T0081,home,9,71.22,0,Sandstorm,430
B009431,2025-12-10,V002,triples,T0037,T0058,3,3,T0037,T0058,home,22,107.55,1,Breezy,732
B009432,2025-08-22,V031,triples,T0114,T0006,3,3,T0006,T0114,away,24,580.82,1,Dusty,457
B009433,2025-04-06,V019,triples,T0120,T0008,3,3,T0008,T0120,away,21,246.18,1,Harsh Sun,813
B009434,2025-10-28,V029,doubles,T0149,T0097,2,2,T0097,T0149,away,13,92.32,0,Sunny,445
B009435,2024-10-25,V011,triples,T0095,T0160,3,3,T0095,T0160,home,14,226.11,0,Thunderstorm,191
B009436,2025-10-15,V031,singles,T0018,T0098,1,1,T0098,T0018,away,11,413.97,0,Dusty,387
B009437,2025-07-24,V034,singles,T0019,T0154,1,1,T0154,T0019,away,12,202.48,0,Hail,1426
B009438,2024-02-23,V048,singles,T0093,T0176,1,1,T0176,T0093,away,9,226.99,0,Sandstorm,1978
B009439,2025-12-24,V047,doubles,T0103,T0130,2,2,T0130,T0103,away,9,94.18,0,Sandstorm,340
B009440,2025-06-04,V021,singles,T0164,T0149,1,1,T0149,T0164,away,17,195.49,0,Harsh Sun,287
B009441,2024-07-20,V024,triples,T0155,T0027,3,3,T0155,T0027,home,11,333.66,0,Windy,1409
B009442,2025-04-28,V046,singles,T0019,T0055,1,1,T0055,T0019,away,14,188.09,0,Sandstorm,560
B009443,2024-06-11,V015,singles,T0113,T0018,1,1,T0018,T0113,away,6,107.05,0,Glittering,140
B009444,2024-05-09,V051,doubles,T0117,T0006,2,2,T0006,T0117,away,10,86.9,0,Overcast,563
B009445,2024-11-14,V014,singles,T0151,T0138,1,1,T0138,T0151,away,7,60.52,0,Glittering,1622
B009446,2024-08-13,V025,doubles,T0133,T0168,2,2,T0133,T0168,home,10,198.57,0,Fog,982
B009447,2025-11-15,V038,doubles,T0093,T0010,2,2,T0093,T0010,home,8,152.82,0,Clear,803
B009448,2025-10-12,V052,doubles,T0168,T0167,2,2,T0168,T0167,home,6,215.94,0,Rain,580
B009449,2024-11-28,V014,doubles,T0128,T0065,2,2,T0128,T0065,home,17,106.81,0,Glittering,1418
B009450,2025-09-21,V039,doubles,T0020,T0037,2,2,T0037,T0020,away,12,522.64,0,Clear,826
B009451,2025-04-09,V012,doubles,T0003,T0100,2,2,T0003,T0100,home,16,167.8,0,Thunderstorm,756
B009452,2025-04-14,V009,singles,T0160,T0141,1,1,T0141,T0160,away,9,57.17,0,High Winds,2284
B009453,2025-12-19,V052,singles,T0136,T0043,1,1,T0043,T0136,away,11,127.82,0,Rain,599
B009454,2024-10-23,V020,triples,T0012,T0098,3,3,T0098,T0012,away,9,231.37,0,Harsh Sun,1744
B009455,2026-02-05,V035,doubles,T0159,T0017,2,2,T0017,T0159,away,10,138.2,0,Hail,303
B009456,2025-08-17,V049,triples,T0125,T0012,3,3,T0125,T0012,home,22,19.87,1,Overcast,634
B009457,2025-07-13,V025,singles,T0082,T0090,1,1,T0082,T0090,home,10,146.91,0,Fog,954
B009458,2025-09-16,V006,singles,T0064,T0119,1,1,T0064,T0119,home,13,109.74,0,Moonless,479
B009459,2024-12-29,V053,singles,T0092,T0031,1,1,T0031,T0092,away,15,279.69,0,Rain,456
B009460,2024-11-23,V037,doubles,T0065,T0075,2,2,T0065,T0075,home,17,273.64,0,Clear,1095
B009461,2026-02-28,V006,doubles,T0130,T0044,2,2,T0130,T0044,home,12,249.57,0,Moonless,434
B009462,2025-10-16,V049,doubles,T0105,T0019,2,2,T0105,T0019,home,12,69.1,0,Overcast,756
B009463,2026-02-09,V037,doubles,T0109,T0165,2,2,T0165,T0109,away,20,226.75,0,Clear,1040
B009464,2024-03-07,V038,doubles,T0122,T0078,2,2,T0078,T0122,away,12,241.51,0,Clear,1027
B009465,2024-05-01,V044,singles,T0048,T0105,1,1,T0105,T0048,away,4,72.36,0,Odd Aura,1558
B009466,2024-11-30,V021,doubles,T0153,T0018,2,2,T0018,T0153,away,13,229.0,0,Harsh Sun,268
B009467,2024-11-29,V053,doubles,T0045,T0069,2,2,T0045,T0069,home,15,315.01,0,Rain,487
B009468,2025-09-10,V011,triples,T0101,T0040,3,3,T0040,T0101,away,11,453.69,0,Thunderstorm,164
B009469,2025-10-09,V008,singles,T0022,T0108,1,1,T0022,T0108,home,12,21.64,0,High Winds,216
B009470,2025-04-03,V027,doubles,T0100,T0107,2,2,T0100,T0107,home,12,285.84,0,Fog,702
B009471,2024-04-13,V020,singles,T0130,T0072,1,1,T0130,T0072,home,8,284.77,0,Harsh Sun,1850
B009472,2025-09-17,V050,triples,T0068,T0010,3,3,T0068,T0010,home,17,244.61,0,Overcast,262
B009473,2024-03-20,V052,singles,T0149,T0128,1,1,T0128,T0149,away,12,72.67,0,Rain,525
B009474,2024-04-23,V034,singles,T0118,T0134,1,1,T0118,T0134,home,8,136.94,0,Hail,1368
B009475,2024-12-21,V050,doubles,T0100,T0119,2,2,T0100,T0119,home,9,178.08,0,Overcast,140
B009476,2025-08-06,V005,singles,T0155,T0032,1,1,T0155,T0032,home,10,116.27,0,Moonless,1239
B009477,2025-03-30,V029,triples,T0114,T0155,3,3,T0114,T0155,home,16,144.67,0,Sunny,528
B009478,2025-01-27,V014,doubles,T0028,T0145,2,2,T0028,T0145,home,11,83.51,0,Glittering,1661
B009479,2025-08-18,V033,doubles,T0136,T0158,2,2,T0136,T0158,home,10,210.83,0,Dusty,1606
B009480,2024-12-23,V008,doubles,T0131,T0111,2,2,T0131,T0111,home,12,173.66,0,High Winds,243
B009481,2025-08-22,V051,triples,T0119,T0046,3,3,T0046,T0119,away,24,151.47,1,Overcast,513
B009482,2025-03-25,V052,doubles,T0065,T0005,2,2,T0005,T0065,away,13,233.66,0,Rain,878
B009483,2024-05-22,V013,singles,T0075,T0084,1,1,T0084,T0075,away,13,197.56,0,Glittering,1684
B009484,2024-03-23,V023,doubles,T0146,T0012,2,2,T0012,T0146,away,10,56.6,0,Windy,1453
B009485,2024-08-16,V028,doubles,T0027,T0146,2,2,T0146,T0027,away,13,326.85,0,Sunny,965
B009486,2024-01-07,V001,triples,T0031,T0032,3,3,T0032,T0031,away,12,102.97,0,Breezy,691
B009487,2025-05-16,V042,singles,T0060,T0033,1,1,T0060,T0033,home,5,15.27,0,Smog,979
B009488,2026-02-14,V025,doubles,T0069,T0144,2,2,T0069,T0144,home,12,24.97,0,Fog,1212
B009489,2025-04-11,V002,doubles,T0068,T0047,2,2,T0047,T0068,away,15,133.62,0,Breezy,963
B009490,2025-07-20,V049,singles,T0171,T0175,1,1,T0171,T0175,home,6,292.68,0,Overcast,707
B009491,2024-02-28,V044,doubles,T0032,T0007,2,2,T0032,T0007,home,17,244.91,0,Odd Aura,1489
B009492,2024-11-01,V014,singles,T0171,T0044,1,1,T0044,T0171,away,13,64.1,0,Glittering,1492
B009493,2024-04-22,V022,triples,T0146,T0063,3,3,T0063,T0146,away,16,497.13,0,Windy,895
B009494,2025-01-07,V050,singles,T0100,T0092,1,1,T0092,T0100,away,9,4.87,0,Overcast,179
B009495,2026-03-13,V012,singles,T0006,T0050,1,1,T0006,T0050,home,14,223.73,0,Thunderstorm,1003
B009496,2024-09-13,V052,doubles,T0156,T0121,2,2,T0121,T0156,away,6,280.32,0,Rain,763
B009497,2025-11-25,V016,doubles,T0050,T0143,2,2,T0143,T0050,away,11,282.69,0,Clear,193
B009498,2024-06-11,V045,doubles,T0032,T0128,2,2,T0128,T0032,away,15,97.31,0,Odd Aura,521
B009499,2024-06-08,V015,singles,T0035,T0068,1,1,T0068,T0035,away,5,94.51,0,Glittering,175
B009500,2025-03-22,V052,doubles,T0175,T0005,2,2,T0175,T0005,home,23,153.12,0,Rain,500
B009501,2025-11-25,V030,singles,T0078,T0134,1,1,T0134,T0078,away,11,43.09,0,Sunny,1060
B009502,2024-07-03,V023,triples,T0065,T0159,3,3,T0159,T0065,away,23,417.74,1,Windy,1204
B009503,2024-08-19,V010,singles,T0176,T0169,1,1,T0169,T0176,away,8,170.94,0,Thunderstorm,606
B009504,2024-02-27,V051,doubles,T0105,T0054,2,2,T0054,T0105,away,12,107.06,0,Overcast,505
B009505,2025-07-27,V046,doubles,T0152,T0050,2,2,T0050,T0152,away,13,246.91,0,Sandstorm,581
B009506,2024-03-28,V003,triples,T0166,T0011,3,3,T0166,T0011,home,16,590.01,0,Breezy,592
B009507,2024-12-26,V027,doubles,T0053,T0132,2,2,T0053,T0132,home,8,37.63,0,Fog,689
B009508,2025-12-02,V008,triples,T0151,T0061,3,3,T0151,T0061,home,16,320.09,0,High Winds,299
B009509,2024-04-15,V051,doubles,T0012,T0042,2,2,T0012,T0042,home,13,132.49,0,Overcast,386
B009510,2024-12-17,V020,singles,T0146,T0116,1,1,T0116,T0146,away,12,112.17,0,Harsh Sun,1825
B009511,2024-06-21,V019,doubles,T0029,T0032,2,2,T0032,T0029,away,20,598.22,1,Harsh Sun,753
B009512,2025-09-17,V031,triples,T0109,T0154,3,3,T0154,T0109,away,19,408.9,0,Dusty,411
B009513,2025-03-18,V034,triples,T0156,T0012,3,3,T0012,T0156,away,14,411.84,0,Hail,1314
B009514,2026-01-09,V007,doubles,T0163,T0064,2,2,T0163,T0064,home,7,197.18,0,High Winds,1215
B009515,2026-01-23,V005,triples,T0103,T0065,3,3,T0065,T0103,away,15,136.42,0,Moonless,1030
B009516,2024-12-05,V044,doubles,T0166,T0080,2,2,T0080,T0166,away,13,97.98,0,Odd Aura,1305
B009517,2026-02-05,V049,doubles,T0154,T0123,2,2,T0123,T0154,away,18,61.49,0,Overcast,763
B009518,2024-04-19,V007,singles,T0120,T0039,1,1,T0120,T0039,home,14,178.84,0,High Winds,1488
B009519,2025-09-11,V002,doubles,T0089,T0050,2,2,T0089,T0050,home,8,307.01,0,Breezy,888
B009520,2024-07-12,V015,triples,T0152,T0012,3,3,T0012,T0152,away,24,19.27,1,Glittering,100
B009521,2025-12-04,V024,doubles,T0169,T0073,2,2,T0169,T0073,home,13,1.46,0,Windy,1146
B009522,2024-03-03,V048,triples,T0054,T0142,3,3,T0142,T0054,away,19,235.41,0,Sandstorm,2099
B009523,2024-05-01,V003,singles,T0080,T0150,1,1,T0150,T0080,away,10,241.22,0,Breezy,626
B009524,2024-03-25,V007,singles,T0149,T0085,1,1,T0149,T0085,home,11,16.26,0,High Winds,1379
B009525,2025-06-12,V050,singles,T0027,T0160,1,1,T0027,T0160,home,10,218.03,0,Overcast,177
B009526,2025-09-15,V018,doubles,T0066,T0156,2,2,T0066,T0156,home,9,829.33,0,Clear,1348
B009527,2024-03-05,V035,singles,T0071,T0040,1,1,T0040,T0071,away,12,128.85,0,Hail,355
B009528,2024-10-12,V011,singles,T0097,T0077,1,1,T0077,T0097,away,12,245.04,0,Thunderstorm,181
B009529,2026-02-05,V026,singles,T0149,T0016,1,1,T0149,T0016,home,13,66.06,0,Fog,714
B009530,2025-04-17,V008,doubles,T0025,T0092,2,2,T0025,T0092,home,17,121.78,0,High Winds,346
B009531,2024-01-24,V042,doubles,T0075,T0033,2,2,T0033,T0075,away,10,135.61,0,Smog,633
B009532,2025-05-28,V020,doubles,T0124,T0139,2,2,T0139,T0124,away,12,249.71,0,Harsh Sun,1832
B009533,2025-06-13,V009,triples,T0006,T0150,3,3,T0150,T0006,away,14,4.1,0,High Winds,1939
B009534,2024-03-16,V034,singles,T0162,T0024,1,1,T0162,T0024,home,9,95.68,0,Hail,1518
B009535,2025-07-30,V009,doubles,T0131,T0079,2,2,T0131,T0079,home,12,125.04,0,High Winds,1915
B009536,2025-09-19,V008,triples,T0126,T0084,3,3,T0126,T0084,home,24,531.53,1,High Winds,248
B009537,2025-03-21,V054,singles,T0102,T0076,1,1,T0102,T0076,home,4,161.57,0,Rain,502
B009538,2024-07-10,V014,singles,T0081,T0040,1,1,T0040,T0081,away,11,208.64,0,Glittering,1499
B009539,2024-10-12,V008,triples,T0040,T0003,3,3,T0040,T0003,home,18,55.23,1,High Winds,332
B009540,2025-06-27,V051,doubles,T0048,T0093,2,2,T0048,T0093,home,8,107.52,0,Overcast,514
B009541,2024-04-11,V024,doubles,T0074,T0058,2,2,T0058,T0074,away,16,314.17,0,Windy,1028
B009542,2025-09-03,V038,singles,T0109,T0026,1,1,T0109,T0026,home,9,1.77,0,Clear,904
B009543,2026-03-27,V023,doubles,T0049,T0044,2,2,T0049,T0044,home,16,182.21,0,Windy,1037
B009544,2025-03-17,V032,singles,T0059,T0046,1,1,T0046,T0059,away,13,121.37,0,Dusty,1204
B009545,2025-12-01,V005,triples,T0123,T0112,3,3,T0123,T0112,home,15,48.18,0,Moonless,1006
B009546,2024-09-11,V042,doubles,T0105,T0091,2,2,T0091,T0105,away,15,113.32,1,Smog,804
B009547,2024-07-31,V036,doubles,T0020,T0115,2,2,T0020,T0115,home,14,80.87,0,Hail,501
B009548,2025-09-03,V018,singles,T0070,T0052,1,1,T0070,T0052,home,14,208.58,0,Clear,1410
B009549,2025-05-24,V013,triples,T0033,T0010,3,3,T0033,T0010,home,12,279.27,0,Glittering,1607
B009550,2026-03-06,V007,doubles,T0023,T0170,2,2,T0170,T0023,away,11,47.09,0,High Winds,1530
B009551,2025-12-30,V017,doubles,T0081,T0117,2,2,T0081,T0117,home,13,77.22,0,Clear,696
B009552,2025-04-16,V033,singles,T0025,T0036,1,1,T0036,T0025,away,6,96.96,0,Dusty,1320
B009553,2024-08-01,V017,singles,T0113,T0001,1,1,T0001,T0113,away,14,458.72,0,Clear,816
B009554,2026-03-07,V017,triples,T0162,T0017,3,3,T0017,T0162,away,12,78.2,0,Clear,552
B009555,2025-11-23,V016,singles,T0092,T0165,1,1,T0165,T0092,away,6,146.59,0,Clear,232
B009556,2024-01-07,V049,triples,T0174,T0128,3,3,T0128,T0174,away,10,6.46,0,Overcast,709
B009557,2024-08-23,V052,doubles,T0008,T0004,2,2,T0008,T0004,home,14,437.66,0,Rain,593
B009558,2024-02-24,V052,triples,T0086,T0035,3,3,T0086,T0035,home,13,189.26,0,Rain,708
B009559,2025-08-24,V030,singles,T0078,T0025,1,1,T0025,T0078,away,15,73.78,0,Sunny,851
B009560,2025-08-15,V046,doubles,T0036,T0035,2,2,T0036,T0035,home,13,52.24,0,Sandstorm,431
B009561,2025-03-18,V046,singles,T0020,T0065,1,1,T0065,T0020,away,13,105.1,0,Sandstorm,542
B009562,2025-01-31,V023,triples,T0115,T0126,3,3,T0126,T0115,away,16,163.01,0,Windy,1235
B009563,2024-07-24,V048,doubles,T0108,T0038,2,2,T0038,T0108,away,20,184.69,1,Sandstorm,2402
B009564,2024-12-14,V049,triples,T0124,T0055,3,3,T0124,T0055,home,14,23.69,0,Overcast,667
B009565,2024-03-16,V017,singles,T0118,T0075,1,1,T0075,T0118,away,8,75.93,0,Clear,506
B009566,2025-10-18,V020,doubles,T0166,T0021,2,2,T0166,T0021,home,20,480.8,1,Harsh Sun,1742
B009567,2025-01-19,V054,doubles,T0058,T0046,2,2,T0058,T0046,home,7,109.19,0,Rain,738
B009568,2024-08-05,V009,singles,T0129,T0071,1,1,T0071,T0129,away,16,176.78,0,High Winds,1949
B009569,2026-03-04,V025,singles,T0115,T0128,1,1,T0128,T0115,away,12,75.78,0,Fog,1147
B009570,2025-08-31,V038,singles,T0111,T0025,1,1,T0111,T0025,home,10,14.35,0,Clear,917
B009571,2025-12-22,V003,triples,T0099,T0016,3,3,T0016,T0099,away,19,437.07,0,Breezy,373
B009572,2025-08-31,V044,doubles,T0078,T0024,2,2,T0078,T0024,home,13,208.05,0,Odd Aura,1955
B009573,2026-02-16,V040,singles,T0009,T0138,1,1,T0138,T0009,away,6,149.61,0,Smog,259
B009574,2024-11-24,V048,doubles,T0148,T0062,2,2,T0148,T0062,home,15,139.09,1,Sandstorm,1973
B009575,2025-07-06,V042,doubles,T0082,T0157,2,2,T0157,T0082,away,7,301.04,0,Smog,861
B009576,2024-01-07,V006,doubles,T0004,T0164,2,2,T0004,T0164,home,12,87.49,0,Moonless,386
B009577,2025-09-28,V041,doubles,T0047,T0113,2,3,T0113,T0047,away,14,622.44,0,Smog,408
B009578,2024-10-21,V012,doubles,T0095,T0115,2,2,T0095,T0115,home,6,269.95,0,Thunderstorm,895
B009579,2024-10-15,V030,singles,T0036,T0029,1,1,T0036,T0029,home,7,19.01,0,Sunny,536
B009580,2025-10-09,V014,doubles,T0067,T0052,2,2,T0052,T0067,away,13,64.58,0,Glittering,1636
B009581,2025-12-22,V040,singles,T0032,T0022,1,1,T0032,T0022,home,8,125.35,0,Smog,260
B009582,2026-01-03,V026,singles,T0150,T0163,1,1,T0163,T0150,away,8,42.61,0,Fog,856
B009583,2025-02-07,V051,triples,T0117,T0171,3,3,T0117,T0171,home,13,281.43,0,Overcast,371
B009584,2025-05-08,V024,singles,T0035,T0009,1,1,T0035,T0009,home,8,24.89,0,Windy,1244
B009585,2024-04-25,V024,singles,T0153,T0010,1,1,T0153,T0010,home,6,288.89,0,Windy,1067
B009586,2025-08-29,V038,singles,T0160,T0092,1,1,T0160,T0092,home,11,52.01,0,Clear,927
B009587,2024-09-28,V029,singles,T0051,T0140,1,1,T0051,T0140,home,9,321.1,0,Sunny,392
B009588,2025-09-30,V001,triples,T0068,T0116,3,3,T0116,T0068,away,18,21.84,0,Breezy,711
B009589,2025-05-18,V053,triples,T0129,T0027,3,3,T0129,T0027,home,10,121.63,0,Rain,476
B009590,2025-08-23,V013,singles,T0123,T0036,1,1,T0036,T0123,away,11,109.75,0,Glittering,2005
B009591,2024-09-25,V021,singles,T0113,T0048,1,1,T0113,T0048,home,10,137.6,0,Harsh Sun,245
B009592,2025-06-09,V039,singles,T0129,T0048,1,1,T0048,T0129,away,12,119.8,0,Clear,639
B009593,2024-03-31,V048,doubles,T0030,T0056,2,2,T0030,T0056,home,18,233.13,0,Sandstorm,2500
B009594,2025-11-23,V032,doubles,T0012,T0068,2,2,T0012,T0068,home,9,338.61,0,Dusty,1018
B009595,2024-08-12,V031,doubles,T0060,T0162,2,2,T0060,T0162,home,14,192.21,0,Dusty,434
